AUTHID,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4,3.55,n,n,y,y,n
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,y,y,n,y,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,y,y,n,n,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
9a8cf1dcb2de1a8f70c4745a636bbb96,3.75,3.25,4.5,5,4,y,y,y,y,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
527ed53d2ba3a3bc417b8402d5b2f556,3.35,2.75,2.85,3.1,4.15,n,n,n,n,y
